pmid,qid,question,chunk_ids,sections,scores,embedding_model
37358226,2,Does the paper report in vitro drug susceptibility data?,2|3|9|10|6,Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > METHODS|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > METHODS|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > DISCUSSION|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > DISCUSSION|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > RESULTS,0.3762|0.3717|0.3608|0.3505|0.3500,text-embedding-3-small
37358226,3,What were the GenBank accession numbers for sequenced HIV isolates?,2|5|1|3|4,Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > METHODS|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > RESULTS|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > Abstract|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > METHODS|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > RESULTS,0.4247|0.4036|0.3849|0.3830|0.3777,text-embedding-3-small
37358226,4,What were the GenBank accession numbers for sequenced HIV isolates?,2|5|1|3|4,Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > METHODS|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > RESULTS|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > Abstract|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > METHODS|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > RESULTS,0.4247|0.4036|0.3849|0.3830|0.3777,text-embedding-3-small
37358226,5,From which countries were the sequenced samples obtained?,2|10|3|4|8,Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > METHODS|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > DISCUSSION|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > METHODS|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > RESULTS|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > DISCUSSION,0.3115|0.3093|0.2921|0.2705|0.2571,text-embedding-3-small
37358226,6,From which countries were the sequenced samples obtained?,2|10|3|4|8,Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > METHODS|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > DISCUSSION|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > METHODS|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > RESULTS|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > DISCUSSION,0.3115|0.3093|0.2921|0.2705|0.2571,text-embedding-3-small
37358226,7,From what years were the sequenced samples obtained?,2|3|10|4|5,Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > METHODS|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > METHODS|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > DISCUSSION|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > RESULTS|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > RESULTS,0.3367|0.3365|0.3084|0.3027|0.2901,text-embedding-3-small
37358226,8,Were samples cloned prior to sequencing?,3|4|2|6|5,Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > METHODS|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > RESULTS|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > METHODS|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > RESULTS|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > RESULTS,0.3043|0.2642|0.2581|0.2487|0.2435,text-embedding-3-small
37358226,9,Which HIV genes were reported to have been sequenced?,2|1|3|10|5,Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > METHODS|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > Abstract|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > METHODS|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > DISCUSSION|Two-Year Outcomes of Treatment-Experienced Adults After Programmatic Transitioning to Dolutegravir: Longitudinal Data From the VICONEL Human Immunodeficiency Virus Cohort in Lesotho > RESULTS,0.4305|0.4134|0.4117|0.3813|0.3694,text-embedding-3-small
37376649,1,Does the paper report HIV sequences from patient samples?,8|3|4|9|10,Assessing the Virologic Impact of Archived Resistance in the Dolutegravir/Lamivudine 2-Drug Regimen HIV-1 Switch Study TANGO through Week 144 > 4. Discussion|Assessing the Virologic Impact of Archived Resistance in the Dolutegravir/Lamivudine 2-Drug Regimen HIV-1 Switch Study TANGO through Week 144 > 2. Materials and Methods > 2.2. Study Design|Assessing the Virologic Impact of Archived Resistance in the Dolutegravir/Lamivudine 2-Drug Regimen HIV-1 Switch Study TANGO through Week 144 > 3. Results|Assessing the Virologic Impact of Archived Resistance in the Dolutegravir/Lamivudine 2-Drug Regimen HIV-1 Switch Study TANGO through Week 144 > 4. Discussion|Assessing the Virologic Impact of Archived Resistance in the Dolutegravir/Lamivudine 2-Drug Regimen HIV-1 Switch Study TANGO through Week 144 > 4. Discussion,0.4695|0.4366|0.4290|0.4162|0.4078,text-embedding-3-small
37376649,10,What method was used for sequencing?,3|8|7|4|1,Assessing the Virologic Impact of Archived Resistance in the Dolutegravir/Lamivudine 2-Drug Regimen HIV-1 Switch Study TANGO through Week 144 > 2. Materials and Methods > 2.2. Study Design|Assessing the Virologic Impact of Archived Resistance in the Dolutegravir/Lamivudine 2-Drug Regimen HIV-1 Switch Study TANGO through Week 144 > 4. Discussion|Assessing the Virologic Impact of Archived Resistance in the Dolutegravir/Lamivudine 2-Drug Regimen HIV-1 Switch Study TANGO through Week 144 > 4. Discussion|Assessing the Virologic Impact of Archived Resistance in the Dolutegravir/Lamivudine 2-Drug Regimen HIV-1 Switch Study TANGO through Week 144 > 3. Results|Assessing the Virologic Impact of Archived Resistance in the Dolutegravir/Lamivudine 2-Drug Regimen HIV-1 Switch Study TANGO through Week 144 > Abstract,0.3223|0.3021|0.2854|0.2752|0.2712,text-embedding-3-small
37376649,11,What type of samples were sequenced?,3|4|1|7|13,Assessing the Virologic Impact of Archived Resistance in the Dolutegravir/Lamivudine 2-Drug Regimen HIV-1 Switch Study TANGO through Week 144 > 2. Materials and Methods > 2.2. Study Design|Assessing the Virologic Impact of Archived Resistance in the Dolutegravir/Lamivudine 2-Drug Regimen HIV-1 Switch Study TANGO through Week 144 > 3. Results|Assessing the Virologic Impact of Archived Resistance in the Dolutegravir/Lamivudine 2-Drug Regimen HIV-1 Switch Study TANGO through Week 144 > Abstract|Assessing the Virologic Impact of Archived Resistance in the Dolutegravir/Lamivudine 2-Drug Regimen HIV-1 Switch Study TANGO through Week 144 > 4. Discussion|Assessing the Virologic Impact of Archived Resistance in the Dolutegravir/Lamivudine 2-Drug Regimen HIV-1 Switch Study TANGO through Week 144 > Data Availability Statement,0.3410|0.3233|0.2950|0.2927|0.2807,text-embedding-3-small
37376649,12,How many individuals had samples obtained for HIV sequencing?,3|4|8|9|1,Assessing the Virologic Impact of Archived Resistance in the Dolutegravir/Lamivudine 2-Drug Regimen HIV-1 Switch Study TANGO through Week 144 > 2. Materials and Methods > 2.2. Study Design|Assessing the Virologic Impact of Archived Resistance in the Dolutegravir/Lamivudine 2-Drug Regimen HIV-1 Switch Study TANGO through Week 144 > 3. Results|Assessing the Virologic Impact of Archived Resistance in the Dolutegravir/Lamivudine 2-Drug Regimen HIV-1 Switch Study TANGO through Week 144 > 4. Discussion|Assessing the Virologic Impact of Archived Resistance in the Dolutegravir/Lamivudine 2-Drug Regimen HIV-1 Switch Study TANGO through Week 144 > 4. Discussion|Assessing the Virologic Impact of Archived Resistance in the Dolutegravir/Lamivudine 2-Drug Regimen HIV-1 Switch Study TANGO through Week 144 > Abstract,0.5057|0.4904|0.4789|0.4473|0.4471,text-embedding-3-small
37376649,13,Were the patients in the study in a clinical trial?,2|11|13|4|3,Assessing the Virologic Impact of Archived Resistance in the Dolutegravir/Lamivudine 2-Drug Regimen HIV-1 Switch Study TANGO through Week 144 > 2. Materials and Methods > 2.1. Ethics|Assessing the Virologic Impact of Archived Resistance in the Dolutegravir/Lamivudine 2-Drug Regimen HIV-1 Switch Study TANGO through Week 144 > Acknowledgments|Assessing the Virologic Impact of Archived Resistance in the Dolutegravir/Lamivudine 2-Drug Regimen HIV-1 Switch Study TANGO through Week 144 > Data Availability Statement|Assessing the Virologic Impact of Archived Resistance in the Dolutegravir/Lamivudine 2-Drug Regimen HIV-1 Switch Study TANGO through Week 144 > 3. Results|Assessing the Virologic Impact of Archived Resistance in the Dolutegravir/Lamivudine 2-Drug Regimen HIV-1 Switch Study TANGO through Week 144 > 2. Materials and Methods > 2.2. Study Design,0.5421|0.5013|0.4874|0.4570|0.4200,text-embedding-3-small
