PMID,QID,Question,Type,Category,Answer
37626789,11,What type of samples were sequenced?,List,Technical,Whole blood and plasma.
37626789,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37626789,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available.
37626789,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37626789,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTIs, NNRTIs, and PI."
37626789,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"AZT, 3TC, NVP, D4T, EFV."
37632026,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37632026,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
37632026,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
37632026,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,"The GenBank accession numbers for the sequenced HIV isolates are: MK580543-MK580618; JF273935-JF273965; JQ796152-JQ796169, MK867721-MK867755; and OQ985493-OQ985958."
37632026,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,759 individuals had samples obtained for HIV sequencing.
37632026,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from patients in Cameroon.
37632026,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from 2011 to 2019.
37632026,8,Were samples cloned prior to sequencing?,Boolean,Technical,"No, the samples were not cloned prior to sequencing."
37632026,9,Which HIV genes were reported to have been sequenced?,List,Technical,The HIV-1 pol-gene (protease and reverse-transcriptase regions) was reported to have been sequenced.
37632026,10,What method was used for sequencing?,List,Technical,The method used for sequencing was an Applied Biosystems 3500 genetic analyzer.
37632026,11,What type of samples were sequenced?,List,Technical,The type of samples sequenced were blood samples.
37632026,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
37632026,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the patients in the study were not in a clinical trial."
37632026,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
37632026,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"The drug classes received by individuals in the study before sample sequencing are not explicitly stated in the provided text, but they can be inferred from the context."
37632026,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"The drugs received by individuals in the study before sample sequencing are not explicitly stated in the provided text, but they can be inferred from the context."
37632071,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,No.
37632071,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No.
37632071,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
37632071,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37632071,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,329.
37632071,6,From which countries were the sequenced samples obtained?,List,Demographics,Italy.
37632071,7,From what years were the sequenced samples obtained?,List,Demographics,2019-2022.
37632071,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
37632071,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
37632071,10,What method was used for sequencing?,List,Technical,Not available.
37632071,11,What type of samples were sequenced?,List,Technical,Plasma samples.
37632071,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
37632071,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
37632071,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37632071,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"INSTI, NNRTI, and PI."
37632071,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"INSTI, NNRTI, and PI."
37649807,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"No, the paper does not explicitly report HIV sequences from patient samples."
37649807,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
37649807,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the paper does not mention the availability of sequences."
37649807,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37649807,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Not available.
37649807,6,From which countries were the sequenced samples obtained?,List,Demographics,Kenya.
37649807,7,From what years were the sequenced samples obtained?,List,Demographics,2015-2021.
37649807,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
37649807,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
37649807,10,What method was used for sequencing?,List,Technical,Not available.
37649807,11,What type of samples were sequenced?,List,Technical,Plasma.
37649807,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37649807,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
37649807,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37649807,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"TDF/3TC/FTC, NNRTI, DTG, and PI."
37649807,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"TDF, 3TC, FTC, NNRTI, DTG, and PI."
37662576,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,No.
37662576,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No.
37662576,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, but the code for the DROIDS 4.0 pipeline is available at the authors' GitHub web landing and repository."
37662576,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37662576,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Not available.
37662576,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available.
37662576,7,From what years were the sequenced samples obtained?,List,Demographics,Not available.
37662576,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
37662576,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV-1 main protease gene.
37662576,10,What method was used for sequencing?,List,Technical,Not available.
