PMID,QID,Question,Type,Category,Answer
37701387,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,There is no information available to answer this question.
37716367,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
37716367,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
37716367,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No
37716367,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,"KX247148, KX247257"
37716367,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,325
37716367,6,From which countries were the sequenced samples obtained?,List,Demographics,Spain
37716367,7,From what years were the sequenced samples obtained?,List,Demographics,Not specified
37716367,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not specified
37716367,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not specified
37716367,10,What method was used for sequencing?,List,Technical,Not specified
37716367,11,What type of samples were sequenced?,List,Technical,Plasma-based samples and DBS specimens
37716367,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not specified
37716367,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not specified
37716367,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Not specified
37716367,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not specified
37716367,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not specified
37755428,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
37755428,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
37755428,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No
37755428,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available
37755428,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,143
37755428,6,From which countries were the sequenced samples obtained?,List,Demographics,Haiti
37755428,7,From what years were the sequenced samples obtained?,List,Demographics,2020-2021
37755428,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available
37755428,9,Which HIV genes were reported to have been sequenced?,List,Technical,Protease/reverse transcriptase (PR/RT) and integrase regions
37755428,10,What method was used for sequencing?,List,Technical,Sanger-based method
37755428,11,What type of samples were sequenced?,List,Technical,Dried blood spot specimens
37755428,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
37755428,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available
37755428,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
37755428,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NRTIs and NNRTIs
37755428,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Tenofovir, lamivudine, dolutegravir, ABC, 3TC, EFV, and NVP"
37775947,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
37775947,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
37775947,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No
37775947,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not mentioned
37775947,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Not mentioned
37775947,6,From which countries were the sequenced samples obtained?,List,Demographics,Not mentioned
37775947,7,From what years were the sequenced samples obtained?,List,Demographics,2009-2013
37775947,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not mentioned
37775947,9,Which HIV genes were reported to have been sequenced?,List,Technical,*pol* gene
37775947,10,What method was used for sequencing?,List,Technical,VirVarSeq version 20140929
37775947,11,What type of samples were sequenced?,List,Technical,Plasma samples
37775947,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not mentioned
37775947,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes
37775947,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No
37775947,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NRTI and NNRTI
37775947,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Tenofovir/emtricitabine (FTC) and Efavirenz
37817087,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
37817087,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
37817087,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
37817087,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available
37817087,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,4559
37817087,6,From which countries were the sequenced samples obtained?,List,Demographics,"Germany (and possibly other countries, but this is not specified)"
37817087,7,From what years were the sequenced samples obtained?,List,Demographics,2017-2020
37817087,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available
37817087,9,Which HIV genes were reported to have been sequenced?,List,Technical,"Protease (PR), Reverse Transcriptase (RT), and Integrase (IN)"
37817087,10,What method was used for sequencing?,List,Technical,Illumina NGS (MiSeq)
37817087,11,What type of samples were sequenced?,List,Technical,"Serum, plasma, or dried serum or plasma spots"
37817087,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not available
37817087,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available
37817087,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Not available
37817087,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTIs, NNRTIs, PIs, and INIs"
37817087,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not available
37823653,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37823653,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
37823653,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
37823653,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not mentioned.
37823653,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,"6,078."
37823653,6,From which countries were the sequenced samples obtained?,List,Demographics,Botswana.
37823653,7,From what years were the sequenced samples obtained?,List,Demographics,2013-2018.
37823653,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
37823653,9,Which HIV genes were reported to have been sequenced?,List,Technical,gp120.
37823653,10,What method was used for sequencing?,List,Technical,Next-generation sequencing (NGS).
