PMID,QID,Question,Type,Category,Human Answer,GPT-4o base,GPT-4o base correct,GPT-4o FT,GPT-4o FT correct,Llama3.1-70B base,Llama3.1-70B base correct,Llama3.1-70B FT,Llama3.1-70B FT correct,Llama3.1-8B base,Llama3.1-8B base correct,Llama3.1-8B FT,Llama3.1-8B FT correct,is_not_empty
37554471,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,Yes,0,No,1,No,1,No,1,False
37554471,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,,No,1,No,1,Yes,0,No,1,Yes,0,No,1,False
37554471,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,,"NNRTI, INSTI, PI",0,"NRTI, NNRTI, PI, INSTI",0,"NRTI, NNRTI, PI",0,No,1,"NRTI, NNRTI",0,No,1,False
37554471,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,,"Etravirine, Dolutegravir, Darunavir, Ritonavir",0,"Etravirine (ETR), Dolutegravir (DTG), Darunavir (DRV), Ritonavir (RTV), Tenofovir (TFV), Lamivudine (3TC), Emtricitabine (FTC), Abacavir (ABC), Efavirenz (EFV)",0,"Etravirine, Dolutegravir, Darunavir, Ritonavir",0,No,1,"Etravirine, dolutegravir, darunavir, lamivudine, emtricitabine, abacavir, efavirenz, tenofovir",0,No,1,False
37573167,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37573167,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,Yes,0,No,1,No,1,No,1,No,1,No,1,False
37573167,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37573167,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37573167,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1126,1126,1,1126,1,1126,1,1126,1,1126,1,1126,1,True
37573167,6,From which countries were the sequenced samples obtained?,List,Demographics,Italy,Italy,1,Italy,1,No,0,Italy,1,Italy,1,No,0,True
37573167,7,From what years were the sequenced samples obtained?,List,Demographics,2010-2021,2010-2021,1,2010-2021,1,2010-2021,1,2010-2021,1,2010-2021,1,2010-2021,1,True
37573167,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37573167,9,Which HIV genes were reported to have been sequenced?,List,Technical,"PR, RT, IN","Protease, PR; Reverse transcriptase, RT; Integrase, IN",1,"PR, RT, IN",1,"Protease, PR; Reverse transcriptase, RT; Integrase, IN",1,"PR, RT, IN",1,"Protease, PR; Reverse transcriptase, RT; Integrase, IN",1,No,0,True
37573167,10,What method was used for sequencing?,List,Technical,Sanger sequencing,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,True
37573167,11,What type of samples were sequenced?,List,Technical,PBMC,PBMC,1,PBMC,1,PBMC,1,PBMC,1,Whole Blood; PBMC,0,Plasma,0,True
37573167,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37573167,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37573167,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37573167,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, NNRTI, PI, INSTI","NRTI, NNRTI, PI, INSTI",1,"NRTI, NNRTI, PI, INSTI",1,"NRTI, NNRTI, PI, INSTI",1,"NRTI, NNRTI, PI, INSTI",1,"NRTI, NNRTI, PI, INSTI",1,"NRTI, NNRTI, PI, INSTI",1,True
37573167,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,,No,1,No,1,No,1,No,1,"Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV), Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN)",0,"NRTI, NNRTI, PI, INSTI",0,False
37574435,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,No,0,Yes,1,No,0,Yes,1,No,0,No,0,True
37574435,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37574435,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37574435,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37574435,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,70 or 79,0,0,0,0,0,0,0,0,0,0,0,0,True
37574435,6,From which countries were the sequenced samples obtained?,List,Demographics,Taiwan,No,0,Taiwan,1,No,0,Taiwan,1,No,0,No,0,True
37574435,7,From what years were the sequenced samples obtained?,List,Demographics,2016-2022,No,0,2016-2022,1,No,0,2016-2022,1,No,0,No,0,True
37574435,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37574435,9,Which HIV genes were reported to have been sequenced?,List,Technical,RT,No,0,No,0,No,0,"PR, RT, IN",0,No,0,No,0,True
37574435,10,What method was used for sequencing?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37574435,11,What type of samples were sequenced?,List,Technical,Plasma,No,1,Plasma,0,No,1,Plasma,0,No,1,No,1,True
37574435,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes,No,0,Yes,1,No,0,Yes,1,No,0,Yes,1,True
37574435,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37574435,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes,No,0,Yes,1,No,0,Yes,1,No,0,Yes,1,True
37574435,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, INSTI","NRTI, INSTI",1,"NRTI, NNRTI, INSTI",0,"NRTI, NNRTI, PI, INSTI",0,"NRTI, NNRTI, PI, INSTI",0,No,0,No,0,True
37574435,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"DTG, BIC, FTC, TAF",No,0,"DTG, FTC, TAF, BIC, NRTI, NNRTI",0,"Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV), Nelfinavir (NFV), Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN)",0,No,0,No,0,No,0,True
37585352,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37585352,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,Yes,1,No,0,No,0,No,0,No,0,No,0,False
37585352,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,Yes,0,No,1,Yes,0,Yes,0,Yes,0,Yes,0,False
37585352,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37585352,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,5805,5805,1,5805,1,5805,1,5805,1,5805,1,0,0,True
37585352,6,From which countries were the sequenced samples obtained?,List,Demographics,Botswana,Botswana,1,Botswana,1,Botswana,1,Botswana,1,Botswana,1,No,0,True
37585352,7,From what years were the sequenced samples obtained?,List,Demographics,2013-2018,2013-2018,1,2013-2018,1,2013-2018,1,2013-2018,1,2013-2018,1,No,0,True
37585352,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37585352,9,Which HIV genes were reported to have been sequenced?,List,Technical,"PR, RT, IN, Pol",Near full length genome,0,Near full length genome,0,"Reverse transcriptase, RT; Integrase, IN",1,"PR, RT, IN",1,"Protease, Reverse transcriptase, and Integrase",1,Pol,1,True
37585352,10,What method was used for sequencing?,List,Technical,Illumina sequencing,Illumina sequencing,1,NGS,1,Illumina sequencing,1,NGS,1,Illumina sequencing,1,Illumina sequencing,1,True
37585352,11,What type of samples were sequenced?,List,Technical,PBMC,Other,0,No,1,PBMC,0,PBMC,0,Proviral DNA,0,Proviral DNA,0,True
37585352,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37585352,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes,Yes,1,Yes,1,No,0,Yes,1,Yes,1,Yes,1,True
37585352,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37585352,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, NNRTI","NRTI, NNRTI",1,"NRTI, NNRTI",1,"NNRTI, NRTI",1,NNRTI,1,"NRTI (Nucleoside Reverse Transcriptase Inhibitor), NNRTI (Non-Nucleosid Reverse Transcriptase Inhibitor), PI (Protease Inhibitor)",0,No,0,True
37585352,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"EFV, FTC, TDF, 3TC, NVP, AZT","Efavirenz, Emtricitabine, Tenofovir, Lamivudine, Nevirapine, Zidovudine",1,"Efavirenz (EFV), Emtricitabine (FTC), Tenofovir (TFV), Lamivudine (3TC), Nevirapine (NVP), Zidovudine (ZDV)",1,"Nevirapine (NVP), Efavirenz (EFV), Lamivudine (3TC), Zidovudine (AZT), Emtricitabine (FTC), Tenofovir (TFV)",1,"Efavirenz (EFV), Nevirapine (NVP), Rilpivirine (RPV)",0,"NRTI, NNRTI, PI",0,No,0,True
37593123,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37593123,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,Yes,0,No,1,No,1,No,1,Yes,0,Yes,0,False
37593123,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37593123,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37593123,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,57902,57902,1,57902,1,57902,1,57802,0,57902,1,67739,0,True
37593123,6,From which countries were the sequenced samples obtained?,List,Demographics,China,China,1,China,1,China,1,China,1,No,0,China,1,True
37593123,7,From what years were the sequenced samples obtained?,List,Demographics,2004-2022,2004-2022,1,2004-2022,1,2004-2022,1,2004-2022,1,2004-2022,1,2004-2022,1,True
37593123,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37593123,9,Which HIV genes were reported to have been sequenced?,List,Technical,"PR, RT, IN, Pol","Protease, RT",0,"PR, RT",1,"Protease, PR; Reverse transcriptase, RT; Integrase, IN",1,"PR, RT",1,Reverse transcriptase (RT),0,"PR, RT",1,True
37593123,10,What method was used for sequencing?,List,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37593123,11,What type of samples were sequenced?,List,Technical,Plasma,No,1,No,1,No,1,No,1,Plasma,0,"Plasma, Whole Blood",0,True
37593123,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37593123,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37593123,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37593123,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,,NNRTI,0,No,1,No,1,No,1,"NRTI, NNRTI, PI",0,No,1,False
37593123,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,,"Efavirenz, Nevirapine",0,No,1,No,1,No,1,"NRTI, NNRTI, PI",0,No,1,False
37626789,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,1,Yes,1,No,0,Yes,1,Yes,1,Yes,1,True
37626789,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37626789,3,Were sequences from the paper made publicly available?,Boolean,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37626789,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,,No,1,No,1,No,1,No,1,No,1,No,1,False
37626789,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,551,551,1,0,0,551,1,551,1,551,1,551,1,True
37626789,6,From which countries were the sequenced samples obtained?,List,Demographics,Ethiopia,Ethiopia,1,Ethiopia,1,Ethiopia,1,Ethiopia,1,No,0,Ethiopia,1,True
37626789,7,From what years were the sequenced samples obtained?,List,Demographics,2007-2019,2007-2019,1,2007-2019,1,2017-2019,1,2017-2019,0,2007--2019,1,2007-2019,1,True
37626789,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37626789,9,Which HIV genes were reported to have been sequenced?,List,Technical,"PR, RT, IN, Pol","Reverse transcriptase, RT; Protease, PR",1,Pol,1,"Reverse transcriptase, RT; Protease, PR; Integrase, IN",1,"PR, RT, IN",1,"Protease, RT, IN",1,"PR, RT",1,True
37626789,10,What method was used for sequencing?,List,Technical,Sanger sequencing,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,Sanger sequencing,1,True
37626789,11,What type of samples were sequenced?,List,Technical,Plasma,Whole Blood,1,Plasma,1,Whole Blood,1,Plasma,1,Plasma,1,Plasma,1,True
37626789,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37626789,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37626789,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes,Yes,1,Yes,1,No,0,Yes,1,Yes,1,Yes,1,True
37626789,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, NNRTI","NRTI, NNRTI",1,"NRTI, NNRTI",1,"NRTI, NNRTI",1,"NRTI, NNRTI",1,"NRTI, NNRTI, PI",0,"NRTI, NNRTI, PI",0,True
37626789,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"AZT, 3TC, NVP, D4T, EFV, ABC, EFV, TDF","Zidovudine (AZT), Lamivudine (3TC), Nevirapine (NVP), Stavudine (D4T), Efavirenz (EFV)",0,"Zidovudine (AZT), Lamivudine (3TC), Nevirapine (NVP), Stavudine (D4T), Efavirenz (EFV)",0,"Zidovudine (AZT), Lamivudine (3TC), Nevirapine (NVP), Stavudine (D4T), Efavirenz (EFV)",0,"Zidovudine (AZT), Lamivudine (3TC), Nevirapine (NVP), Stavudine (D4T), Efavirenz (EFV)",0,"NRTI, NNRTI, PI",0,"AZT, 3TC, NVP, D4T, EFV, LPV/r, NFV, TDF, ABC, DOR, ETR, RPV, DOR, CAB, DTG, BIC, RAL, EVG, LEN",0,True
37632026,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37632026,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,,Yes,0,No,1,No,1,No,1,Yes,0,No,1,False
37632026,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37632026,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,MK580543-MK580618; JF273935-JF273965; JQ796152-JQ796169; MK867721-MK867755; OQ985493-OQ985958,MK580543-MK580618; JF273935-JF273965; JQ796152-JQ796169; MK867721-MK867755; OQ985493-OQ985958,1,MK580543-MK580618; JF273935-JF273965; JQ796152-JQ796169; MK867721-MK867755; OQ985493-OQ985958,1,"MK580543-MK580618 ; JF273935-JF273965 ; JQ796152-JQ796169, MK867721-MK867755 ; and OQ985493-OQ985958",1,"MK580543-MK580618, JF273935-JF273965, JQ796152-JQ796169, MK867721-MK867755, OQ985493-OQ985958",1,"MK580543-MK580618; JF273935-JF273965; JQ796152-JQ796169, MK867721-MK867755; and OQ985493-OQ985958",1,No,0,True
37632026,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,759,759,1,759,1,759,1,759,1,759,1,759,1,True
37632026,6,From which countries were the sequenced samples obtained?,List,Demographics,Cameroon,Cameroon,1,Cameroon,1,Cameroon,1,Cameroon,1,Cameroon,1,No,0,True
37632026,7,From what years were the sequenced samples obtained?,List,Demographics,2011-2019,2011-2019,1,2011-2019,1,2011-2019,1,2011-2019,1,2011-2019,1,2011-2019,1,True
37632026,8,Were samples cloned prior to sequencing?,Boolean,Technical,,No,1,No,1,No,1,No,1,No,1,No,1,False
37632026,9,Which HIV genes were reported to have been sequenced?,List,Technical,"PR, RT, IN, Pol","Protease, RT",0,"PR, RT",1,"Protease, Reverse transcriptase",1,"PR, RT",1,"Protease, RT, IN",1,No,0,True
37632026,10,What method was used for sequencing?,List,Technical,Sanger sequencing,Sanger sequencing,1,Sanger sequencing,1,No,0,Sanger sequencing,1,Sanger sequencing,1,No,0,True
37632026,11,What type of samples were sequenced?,List,Technical,Plasma,Whole Blood,1,Plasma,1,Plasma,1,Plasma,1,Plasma,1,No,0,True
37632026,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37632026,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,,No,1,No,1,No,1,No,1,No,1,No,1,False
37632026,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,Yes,1,True
37632026,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, NNRTI, PI","NRTI, NNRTI, PI",1,"NRTI, NNRTI, PI",1,"NRTI, NNRTI, PI, INSTI",0,"NRTI, NNRTI, PI",1,"NRTI, NNRTI, PI",1,No,0,True
