PMID,QID,Question,Answer
41023944,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
41023944,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI/r"
41023944,16,Which drugs were received by individuals in the study before sample sequencing?,"ABC, AZT, ATV/r, DTG, EFV, FTC, LPV/r, NVP, RPV, TDF"
41029850,1,Does the paper report HIV sequences from patient samples?,Yes
41029850,2,Does the paper report in vitro drug susceptibility data?,No
41029850,3,Were sequences from the paper made publicly available?,Yes
41029850,4,What were the GenBank accession numbers for sequenced HIV isolates?,"PQ893197, PQ893192, OQ985810, OR259747, PQ893191"
41029850,5,How many individuals had samples obtained for HIV sequencing?,203
41029850,6,From which countries were the sequenced samples obtained?,Cameroon
41029850,7,From what years were the sequenced samples obtained?,Not reported
41029850,8,Were samples cloned prior to sequencing?,No
41029850,9,Which HIV genes were reported to have been sequenced?,"PR, RT"
41029850,10,What method was used for sequencing?,Sanger sequencing
41029850,11,What type of samples were sequenced?,2022-2023
41029850,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
41029850,13,Were the patients in the study in a clinical trial?,No
41029850,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
41029850,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI/r"
41029850,16,Which drugs were received by individuals in the study before sample sequencing?,"ABC, AZT, ATV/r, DTG, EFV, FTC, LPV/r, NVP, RPV, TDF"
41056006,1,Does the paper report HIV sequences from patient samples?,Yes
41056006,2,Does the paper report in vitro drug susceptibility data?,Yes
41056006,3,Were sequences from the paper made publicly available?,Yes
41056006,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
41056006,5,How many individuals had samples obtained for HIV sequencing?,182
41056006,6,From which countries were the sequenced samples obtained?,Not reported
41056006,7,From what years were the sequenced samples obtained?,2019-2020
41056006,8,Were samples cloned prior to sequencing?,Not reported
41056006,9,Which HIV genes were reported to have been sequenced?,Capsid
41056006,10,What method was used for sequencing?,Sanger sequencing
41056006,11,What type of samples were sequenced?,Not reported
41056006,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
41056006,13,Were the patients in the study in a clinical trial?,Yes
41056006,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
41056006,15,Which drug classes were received by individuals in the study before sample sequencing?,None
41056006,16,Which drugs were received by individuals in the study before sample sequencing?,None
41057785,1,Does the paper report HIV sequences from patient samples?,Yes
41057785,2,Does the paper report in vitro drug susceptibility data?,No
41057785,3,Were sequences from the paper made publicly available?,No
41057785,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
41057785,5,How many individuals had samples obtained for HIV sequencing?,235
41057785,6,From which countries were the sequenced samples obtained?,Uganda
41057785,7,From what years were the sequenced samples obtained?,2018-2023
41057785,8,Were samples cloned prior to sequencing?,Not reported
41057785,9,Which HIV genes were reported to have been sequenced?,Not reported
41057785,10,What method was used for sequencing?,Not reported
41057785,11,What type of samples were sequenced?,Not reported
41057785,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
41057785,13,Were the patients in the study in a clinical trial?,No
41057785,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
41057785,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI"
41057785,16,Which drugs were received by individuals in the study before sample sequencing?,"AZT, D4T, TDF, ABC, EFV, NVP, ATV, LPV/r, DTG"
41088231,1,Does the paper report HIV sequences from patient samples?,Yes
41088231,2,Does the paper report in vitro drug susceptibility data?,No
41088231,3,Were sequences from the paper made publicly available?,Yes
41088231,4,What were the GenBank accession numbers for sequenced HIV isolates?,PV187006
41088231,5,How many individuals had samples obtained for HIV sequencing?,1
41088231,6,From which countries were the sequenced samples obtained?,Not reported
41088231,7,From what years were the sequenced samples obtained?,Not reported
41088231,8,Were samples cloned prior to sequencing?,Not reported
41088231,9,Which HIV genes were reported to have been sequenced?,Not reported
41088231,10,What method was used for sequencing?,Not reported
41088231,11,What type of samples were sequenced?,Not reported
41088231,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported
41088231,13,Were the patients in the study in a clinical trial?,Not reported
41088231,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Not reported
41088231,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
41088231,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
41091504,1,Does the paper report HIV sequences from patient samples?,Yes
41091504,2,Does the paper report in vitro drug susceptibility data?,Yes
41091504,3,Were sequences from the paper made publicly available?,No
41091504,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
41091504,5,How many individuals had samples obtained for HIV sequencing?,28
41091504,6,From which countries were the sequenced samples obtained?,Not reported
41091504,7,From what years were the sequenced samples obtained?,Not reported
41091504,8,Were samples cloned prior to sequencing?,Not reported
41091504,9,Which HIV genes were reported to have been sequenced?,PR
41091504,10,What method was used for sequencing?,Not reported
41091504,11,What type of samples were sequenced?,Plasma
41091504,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
41091504,13,Were the patients in the study in a clinical trial?,No
41091504,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
41091504,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
41091504,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
41093949,1,Does the paper report HIV sequences from patient samples?,Yes
41093949,2,Does the paper report in vitro drug susceptibility data?,Yes
41093949,3,Were sequences from the paper made publicly available?,Yes
41093949,4,What were the GenBank accession numbers for sequenced HIV isolates?,PQ735970-PQ735985
41093949,5,How many individuals had samples obtained for HIV sequencing?,Not reported
41093949,6,From which countries were the sequenced samples obtained?,Not reported
41093949,7,From what years were the sequenced samples obtained?,Not reported
41093949,8,Were samples cloned prior to sequencing?,Yes
